Epoch	EpLen	AvgRet	StdRet	MaxRet	MinRet	AvgVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
228	2000.0	4.1330924	0.7899235	6.575315	1.4242887	4.109925	0.06994579	4.4231853	4.0206594	458000	-8.3446505e-10	0.44455665	4.680914e-05	-0.00017231703	0.010416524	0.00014531356	0.0025556642	624.0	2518.923830270767
229	2000.0	4.109472	0.76228076	6.3228474	2.075182	4.1267595	0.054847226	4.360311	4.055209	460000	-5.3644184e-10	0.4265347	6.0117723e-05	-4.7177076e-05	0.0103054205	0.00019400162	0.0030214845	624.0	2529.9457409381866
230	2000.0	4.1464834	0.7865515	6.4397182	1.9238787	4.0955896	0.0680275	4.3700905	4.006737	462000	-1.2665988e-10	0.4408357	2.4451801e-05	-0.0010549724	0.010179743	0.00012556482	0.001359375	624.0	2540.9702236652374
231	2000.0	4.1239405	0.75369966	6.3427424	2.0097492	4.117933	0.07054814	4.429962	4.0351133	464000	5.3644184e-10	0.42265844	6.189412e-05	7.674098e-05	0.010278337	0.00012744997	0.0016435547	624.0	2551.993107318878
232	2000.0	4.148756	0.7587312	6.3401494	1.3041794	4.158767	0.064432554	4.4683757	4.0838103	466000	-3.5762787e-10	0.43732396	8.855468e-05	0.00061136484	0.010071563	0.00020510127	0.0024453124	624.0	2563.0435421466827
233	2000.0	4.1042366	0.7507368	6.169777	1.542348	4.1829515	0.062284157	4.4909263	4.0972466	468000	1.1026859e-09	0.42373517	0.00048666642	-0.002482742	0.009903703	0.000865848	0.0070234374	624.0	2574.1081178188324
234	2000.0	4.1478214	0.77538586	6.1851573	1.6559637	4.1347094	0.06429108	4.42595	4.063563	470000	3.5762787e-10	0.45207858	0.00026164818	-0.00027692318	0.010092528	0.00039624952	0.002984375	624.0	2585.1796793937683
235	2000.0	4.153643	0.7208577	6.585852	2.0957098	4.1650887	0.06036188	4.4506087	4.0990157	472000	-2.8312208e-10	0.42189	8.8879664e-05	0.0013884306	0.010083816	0.00014689032	0.001571289	624.0	2596.1978414058685
236	2000.0	4.162921	0.7425692	6.228581	1.9001831	4.1267614	0.06683678	4.4022236	4.032035	474000	-2.9802324e-10	0.4265928	8.6838014e-07	-4.607439e-05	0.010090186	9.99543e-05	0.0012998047	624.0	2607.236450433731
237	2000.0	4.121562	0.70842	6.3994007	2.0243063	4.1361265	0.052923407	4.3645287	4.0553956	476000	2.0861626e-10	0.4075797	6.1599762e-06	-0.0004376471	0.0100269765	0.00015726394	0.001538086	624.0	2618.276623249054
238	2000.0	4.10997	0.78202844	6.8550997	2.0607154	4.1240807	0.059520107	4.3977914	4.0503955	478000	1.7881394e-10	0.43963614	-1.931578e-05	5.096197e-06	0.009814136	4.227651e-05	0.00034667968	624.0	2629.2647132873535
239	2000.0	4.1513643	0.76287514	6.922102	2.0641832	4.11801	0.07408561	4.444964	4.03381	480000	-5.960465e-11	0.44107127	9.984318e-05	-0.00017312169	0.009738287	0.00025222334	0.0026396485	624.0	2640.3047938346863
240	2000.0	4.129242	0.7714015	6.344043	1.90541	4.1499743	0.061199043	4.424927	4.0673094	482000	1.5012921e-09	0.45229483	4.611894e-05	7.4476004e-05	0.009841283	0.00012940283	0.0019238282	624.0	2651.3286004066467
241	2000.0	4.156825	0.79828167	6.4835567	2.0446215	4.1359415	0.061827324	4.413163	4.062743	484000	5.960465e-10	0.45704883	0.000269726	-0.0003527403	0.009687352	0.0003681952	0.0039072265	624.0	2662.288150072098
242	2000.0	4.1736984	0.77308476	6.5840883	1.8065042	4.123364	0.06390746	4.392881	4.0385365	486000	1.7881394e-10	0.44901183	2.0366491e-05	-0.00070276856	0.00977649	0.00010500778	0.0017587891	624.0	2673.2446501255035
243	2000.0	4.1408052	0.7776005	6.633846	1.7650743	4.156194	0.06823596	4.498767	4.0734024	488000	-1.4603139e-09	0.4368799	4.322848e-05	0.0010526478	0.009840641	0.00010584612	0.0012724609	624.0	2684.228838443756
244	2000.0	4.148771	0.7973351	6.538999	2.1283047	4.182	0.0671869	4.4832697	4.0952687	490000	-4.4703485e-10	0.4552773	0.00023322261	-0.000104278326	0.009745752	0.0005332198	0.0048945313	624.0	2695.1763734817505
245	2000.0	4.153575	0.78658444	6.195527	1.9167131	4.1716137	0.06769046	4.4619513	4.086738	492000	1.3411046e-10	0.46812877	4.2340118e-05	0.00044375658	0.009741132	7.5018084e-05	0.00087011716	624.0	2706.1620349884033
246	2000.0	4.1120377	0.7721809	6.5476217	1.8061138	4.1786385	0.06428471	4.443807	4.0962763	494000	-1.0728837e-09	0.449766	9.533525e-06	-0.0005610883	0.00995286	7.7523524e-05	0.0010263672	624.0	2717.136208295822
247	2000.0	4.138089	0.7357079	7.2768564	1.8285161	4.1722426	0.06820751	4.4319377	4.0776286	496000	-5.066395e-10	0.42927676	8.5394e-05	7.265806e-05	0.009763617	0.0002549118	0.0034765624	624.0	2728.0995061397552
248	2000.0	4.122202	0.7528709	6.0573196	1.934463	4.176686	0.07462651	4.523294	4.0701466	498000	-4.1723253e-10	0.4200779	0.00020525775	-0.0010282099	0.009603891	0.0004154556	0.0050722654	624.0	2739.064574241638
249	2000.0	4.123271	0.76525825	6.604901	1.1993284	4.142808	0.06864296	4.4400268	4.0549297	500000	4.768372e-10	0.42674285	0.00011925793	-0.00022181869	0.0095615415	0.00029384147	0.0026503906	624.0	2750.0133781433105
250	2000.0	4.1567717	0.7183111	6.2221293	2.2025745	4.1283913	0.069428064	4.4186144	4.0399647	502000	5.960465e-11	0.4226308	0.00012962514	-0.00045493245	0.009740629	0.00019461679	0.002977539	624.0	2760.956319093704
251	2000.0	4.190142	0.7839701	7.2821918	2.0869193	4.1481247	0.068636194	4.424842	4.06232	504000	1.192093e-10	0.44889107	6.117507e-05	0.0001835227	0.009777286	0.00010314504	0.0012675781	624.0	2771.8961324691772
252	2000.0	4.1892767	0.7844024	6.956298	2.121585	4.1440635	0.07241969	4.432336	4.036662	506000	-1.192093e-10	0.45640355	8.196899e-05	-0.00026217103	0.009817089	0.00022594788	0.0032597657	624.0	2782.813223838806
253	2000.0	4.1437883	0.7796693	6.4963894	1.5580803	4.1427717	0.06803633	4.4269567	4.055707	508000	-5.3644184e-10	0.44586134	0.00027282984	-0.00024682283	0.009941214	0.0006690149	0.0063095703	624.0	2793.774149417877
254	2000.0	4.092903	0.78710884	6.7583475	1.9523838	4.1386294	0.058488514	4.4181557	4.0708113	510000	6.5565114e-10	0.44382256	2.8578463e-05	-0.0015588701	0.009895787	0.00015044451	0.002366211	624.0	2804.751408100128
255	2000.0	4.120817	0.76199937	6.8074894	2.0174568	4.1148643	0.059976943	4.376049	4.0405707	512000	2.384186e-10	0.4269211	3.7642836e-05	-0.00017794967	0.00995531	0.00014757294	0.0020869141	624.0	2815.7170429229736
256	2000.0	4.11473	0.80512035	6.411492	2.0486655	4.122565	0.06864372	4.442894	4.028513	514000	-3.5762787e-10	0.46837163	7.115406e-05	9.664893e-05	0.009771836	0.00012119822	0.0012392579	624.0	2826.740600347519
257	2000.0	4.153128	0.7936098	6.5654817	1.887164	4.1323175	0.07202133	4.433601	4.028308	516000	-6.5565114e-10	0.43824458	0.00014153386	-0.0002863109	0.009724391	0.0002639368	0.0019873048	624.0	2837.776442527771
258	2000.0	4.1398244	0.72074	6.740836	2.232416	4.147635	0.06974437	4.4593883	4.0623093	518000	-7.003546e-10	0.42354783	2.3049206e-05	-0.00022953749	0.009753952	0.00013839094	0.0021689453	624.0	2848.807144165039
259	2000.0	4.149728	0.7534606	6.3891525	2.0349395	4.134057	0.06691312	4.4379826	4.0438275	520000	4.768372e-10	0.41604593	6.374687e-05	-0.00024613738	0.009763825	0.00018325147	0.0028945312	624.0	2859.825194835663
260	2000.0	4.1113596	0.73769176	6.0092564	1.9756818	4.1325216	0.060695697	4.4284344	4.0628757	522000	-1.4603139e-09	0.4192338	1.5235723e-05	-9.801984e-05	0.0097924955	0.00013734114	0.0013017578	624.0	2870.8983976840973
261	2000.0	4.220477	0.76335955	6.229527	1.6844344	4.121102	0.06573135	4.436149	4.0500894	524000	-1.0728837e-09	0.43876165	0.0002735458	-0.0019007027	0.009898843	0.00041254854	0.0052128904	624.0	2881.8939085006714
262	2000.0	4.0734644	0.74749833	6.4623113	1.9681511	4.154585	0.07008213	4.4826374	4.0686135	526000	5.960465e-10	0.42045382	0.00025023468	-0.0015370846	0.010010444	0.00049565866	0.0048740236	624.0	2892.932941198349
263	2000.0	4.105756	0.79941297	6.471637	2.0481148	4.136545	0.07827602	4.456573	4.0235453	528000	-2.9802324e-10	0.45481652	-1.1458815e-05	-0.00033974648	0.010065176	5.9332633e-05	0.00066503906	624.0	2903.947526216507
264	2000.0	4.1800056	0.7344859	6.0825925	1.702297	4.1012583	0.08200837	4.459532	3.990764	530000	-7.2270634e-10	0.40793967	4.154897e-05	-0.0014961958	0.010138879	0.00010314024	0.0013847656	624.0	2914.9662811756134
265	2000.0	4.1575594	0.729015	6.264535	1.9006923	4.154901	0.06808141	4.463891	4.05808	532000	-2.384186e-10	0.42077968	1.5075922e-05	-1.4126301e-05	0.010138405	0.00010690469	0.0014960937	624.0	2926.0194602012634
266	2000.0	4.1508307	0.7894353	6.364332	1.6574687	4.1556635	0.0686237	4.476622	4.0667086	534000	-1.192093e-10	0.43897325	4.5301917e-05	0.00023809075	0.0102506885	0.0001150788	0.0013984375	624.0	2937.044717311859
267	2000.0	4.18647	0.76867414	6.3658137	1.5319608	4.1721506	0.06962586	4.469512	4.0851326	536000	7.1525574e-10	0.4440983	0.0001288546	-0.00034865737	0.010063574	0.00018414408	0.0018398437	624.0	2948.0589487552643
268	2000.0	4.1892443	0.7677659	6.3291945	1.8524843	4.1881714	0.06492491	4.469984	4.1071453	538000	5.960465e-10	0.45108014	0.0001581244	0.00013196468	0.009979906	0.00031953413	0.0041240235	624.0	2959.0419070720673
269	2000.0	4.148328	0.79159266	6.3242254	1.765897	4.177804	0.067681566	4.478438	4.0822306	540000	-2.384186e-10	0.46305707	-4.121542e-06	0.0006317198	0.0098196175	7.765607e-05	0.0008564453	624.0	2969.992368221283
270	2000.0	4.1029196	0.7851701	6.2699027	2.0500479	4.15044	0.069834076	4.49838	4.061799	542000	-8.940697e-11	0.44892266	0.0003382757	-0.0005363822	0.009744719	0.00051957753	0.0048251953	624.0	2981.0543150901794
271	2000.0	4.137215	0.7447039	6.361662	1.6928184	4.143847	0.063054755	4.434058	4.0744715	544000	-3.874302e-10	0.4077871	2.4794997e-05	-0.00015032291	0.009642398	0.00014393739	0.0019033203	624.0	2992.024940252304
272	2000.0	4.079819	0.74983156	6.1232877	1.9484432	4.1351166	0.07056876	4.439635	4.046839	546000	1.3113023e-09	0.4215999	2.4694564e-05	-0.0010718107	0.009607618	0.00013574629	0.0012080078	624.0	3002.9893033504486
273	2000.0	4.1425757	0.8148822	6.382705	1.9515105	4.087207	0.0619128	4.3622355	3.9952931	548000	1.013279e-09	0.4673721	0.00013400555	-0.0018824339	0.009660357	0.00030980082	0.0038017577	624.0	3013.976668357849
274	2000.0	4.1646767	0.778404	6.178378	1.4564756	4.1245914	0.070019	4.4302554	4.0441785	550000	-4.1723253e-10	0.4338884	8.7946595e-05	-0.00047695637	0.009379142	7.83137e-05	0.0014550781	624.0	3024.9347808361053
275	2000.0	4.203561	0.76635116	6.0674963	1.7741338	4.1519456	0.06330194	4.4163523	4.0574117	552000	3.5762787e-10	0.44990405	8.739472e-06	0.00040978193	0.009477576	8.641087e-05	0.0007861328	624.0	3035.876413345337
276	2000.0	4.135505	0.7557331	6.238175	1.7485139	4.223116	0.06011806	4.5157504	4.149225	554000	1.192093e-10	0.43402088	0.00012587607	-0.004372686	0.009469938	0.00024068334	0.0028583985	624.0	3046.808712244034
277	2000.0	4.1692276	0.74276316	6.0553603	2.2457082	4.1734123	0.06389419	4.4119415	4.0841317	556000	2.9802324e-10	0.4447256	2.560568e-05	-8.529425e-05	0.009529046	9.538566e-05	0.0009121094	624.0	3057.7307591438293
278	2000.0	4.1099544	0.76457494	6.4129744	2.127302	4.173119	0.06538148	4.4375	4.0933814	558000	5.960465e-11	0.4587048	3.286094e-05	-0.0022283494	0.009560152	0.00014643956	0.0021777344	624.0	3068.651165008545
279	2000.0	4.185988	0.77372897	6.9994764	2.1337183	4.1366167	0.068037495	4.4432654	4.0485806	560000	-2.0861626e-10	0.45142886	5.0679595e-05	-0.00034600496	0.009471774	9.49328e-05	0.0010976562	624.0	3079.640505552292
280	2000.0	4.1151085	0.74880606	6.486123	1.7500936	4.200757	0.0732637	4.495842	4.0987735	562000	2.9802324e-11	0.420629	0.00014941004	-0.0018859506	0.009446687	0.0003261013	0.0028408202	624.0	3090.6057064533234
281	2000.0	4.095558	0.7452878	6.2039814	2.1962295	4.1523814	0.06631786	4.4637136	4.0616393	564000	-5.066395e-10	0.43418843	0.00051335304	-0.0008453131	0.009355313	0.0009295312	0.007060547	624.0	3101.5458335876465
282	2000.0	4.1537786	0.7802655	6.093359	1.9753293	4.1374984	0.064258896	4.397913	4.056799	566000	-2.384186e-10	0.45046234	6.949604e-05	-0.00020623207	0.009340811	0.00015934955	0.0023095703	624.0	3112.532033920288
283	2000.0	4.175262	0.7685471	6.756364	1.9436978	4.1404004	0.074982196	4.460213	4.037381	568000	-1.013279e-09	0.43784928	3.0506106e-05	-0.0005978644	0.00930251	4.1328316e-05	0.0008125	624.0	3123.521974802017
284	2000.0	4.154542	0.74329406	6.0249767	2.1447783	4.167311	0.058849778	4.450437	4.103909	570000	1.1622906e-09	0.4178868	2.2149296e-05	-0.00018236041	0.0092112245	6.726092e-05	0.0008212891	624.0	3134.503400325775
285	2000.0	4.1390657	0.7611638	6.5908313	1.9786341	4.1483827	0.060760856	4.433709	4.0772157	572000	3.7997963e-10	0.42414668	9.96735e-06	-3.7908554e-05	0.009329738	9.920361e-05	0.0008779297	624.0	3145.541936159134
286	2000.0	4.076495	0.77085274	6.3783216	1.9488039	4.1488295	0.06449035	4.413418	4.0646605	574000	-2.1606684e-10	0.44068858	0.00015541779	-0.0019240677	0.009359527	0.00020672307	0.0019121093	624.0	3156.5735964775085
287	2000.0	4.110093	0.7588284	6.314921	1.807524	4.108927	0.060707096	4.3560033	4.0296607	576000	0.0	0.4395729	0.00011830903	-0.00018468499	0.00949331	0.00027417162	0.003334961	624.0	3167.6108663082123
288	2000.0	4.1484027	0.7635971	6.319538	1.9024032	4.1206126	0.06624355	4.4381886	4.033075	578000	5.960465e-10	0.45121616	0.00013127376	2.2947788e-06	0.009459596	0.0002888839	0.0030927735	624.0	3178.6255927085876
289	2000.0	4.1585803	0.7617561	6.3317432	1.567589	4.1409936	0.062431764	4.4594183	4.063279	580000	-2.3096801e-10	0.44404182	0.00021009792	-0.0003567338	0.009650362	0.00026527088	0.0017001954	624.0	3189.6399393081665
290	2000.0	4.1140413	0.7556301	6.354848	1.7316499	4.1513133	0.06079231	4.449046	4.0752583	582000	-1.8775463e-09	0.41797936	2.3129523e-05	-0.0006123483	0.00978441	0.000120037344	0.0011728515	624.0	3200.6695709228516
291	2000.0	4.088029	0.75962937	6.8335147	1.9931977	4.132568	0.055214953	4.38086	4.0629067	584000	9.1642144e-10	0.44700095	4.0620926e-05	-0.00032299757	0.010056481	0.00017072634	0.0019677735	624.0	3211.7060475349426
292	2000.0	4.171042	0.7576267	6.450462	2.0963	4.1274033	0.06130282	4.4346647	4.058111	586000	1.192093e-10	0.43184745	0.00024176104	-0.00026273727	0.00961729	0.00043370077	0.004979492	624.0	3222.7531135082245
293	2000.0	4.131935	0.77661395	6.642486	1.7630994	4.1453133	0.061653502	4.4297314	4.0691886	588000	-8.3446505e-10	0.44405693	0.000101131984	9.536743e-06	0.009579771	0.00017418977	0.0021796876	624.0	3233.8011260032654
294	2000.0	4.1096296	0.7691372	6.4199505	1.4566715	4.151164	0.06902029	4.424951	4.053931	590000	-3.7252904e-10	0.44099647	0.00012268341	-0.00046679378	0.009578428	0.0002686766	0.003611328	624.0	3244.8448395729065
295	2000.0	4.1588516	0.75255346	6.579025	1.9734427	4.143432	0.05788182	4.404493	4.071504	592000	-2.384186e-10	0.4296345	0.0003706029	0.00048419833	0.009606615	0.0005605175	0.0039042968	624.0	3255.8841681480408
296	2000.0	4.155525	0.7824754	6.195681	2.2194724	4.126676	0.06470474	4.398182	4.04291	594000	-7.078052e-11	0.42942628	0.00016780251	7.233024e-05	0.009694522	0.00041383406	0.0031220703	624.0	3266.9312238693237
297	2000.0	4.1959753	0.7631203	6.6815352	2.0796292	4.1193824	0.073501386	4.4408555	4.02916	596000	-1.0728837e-09	0.4466732	0.0001015482	-0.002649635	0.009625374	0.00026849323	0.0035419923	624.0	3278.018841981888
298	2000.0	4.145536	0.7270971	6.3859496	2.0310807	4.1588793	0.059128825	4.400854	4.080827	598000	-5.3644184e-10	0.4189654	-7.973671e-06	-0.00018709898	0.00944505	6.038557e-05	0.00062695314	624.0	3289.0146560668945
299	2000.0	4.201391	0.78796375	6.626697	1.876812	4.1511073	0.059317164	4.434766	4.0858297	600000	-1.192093e-10	0.4488032	5.0847415e-05	-0.00031799078	0.009551568	0.00012244101	0.001671875	624.0	3300.003149032593
300	2000.0	4.1866665	0.7772485	6.8072915	2.1382182	4.164863	0.06992177	4.4567986	4.0823746	602000	1.192093e-10	0.46578643	6.269718e-05	-0.00010108948	0.009303957	0.00016809492	0.002140625	624.0	3311.040223121643
301	2000.0	4.1266885	0.73148733	6.8795166	1.9110276	4.178552	0.059479475	4.462326	4.108412	604000	-6.109476e-10	0.41826996	0.00025367332	-9.173155e-05	0.009346864	0.0004821296	0.004640625	624.0	3322.0855071544647
302	2000.0	4.118766	0.78981805	7.2955594	1.9995289	4.1764774	0.06419975	4.4554744	4.0799723	606000	8.3446505e-10	0.4619774	1.6022325e-06	-7.57575e-05	0.00921992	7.542719e-05	0.0008427734	624.0	3333.147799015045
303	2000.0	4.144453	0.7698066	6.487391	1.9256017	4.1243167	0.07297555	4.4618235	4.035546	608000	-1.192093e-10	0.42481086	9.706617e-06	1.347065e-05	0.00919028	7.844815e-05	0.0008330078	624.0	3344.197350025177
304	2000.0	4.169588	0.7765231	6.331325	2.0245833	4.13273	0.059223343	4.4238005	4.061942	610000	-5.3644184e-10	0.4404882	0.00013843556	-0.00025105476	0.009101207	0.00028569583	0.003258789	624.0	3355.208587408066
305	2000.0	4.1175284	0.71572196	6.57539	2.001984	4.138256	0.060498107	4.419845	4.064557	612000	-1.1324883e-09	0.41304216	0.0007983242	0.00027784705	0.009055106	0.0015600006	0.00906836	624.0	3366.205471754074
306	2000.0	4.1245527	0.7727996	7.1958165	2.012095	4.1487155	0.05926371	4.411892	4.072131	614000	9.61125e-10	0.44670326	0.00019686735	-0.0003131032	0.009215373	0.0004334585	0.004741211	624.0	3377.1965839862823
307	2000.0	4.1076794	0.76386976	6.3801966	2.2168858	4.142769	0.066578425	4.4112525	4.050168	616000	1.192093e-10	0.43495977	0.00018279106	-0.0005091131	0.009350537	0.0003426367	0.0029326172	624.0	3388.214194059372
308	2000.0	4.1431017	0.78102314	6.5972323	1.9564525	4.1182795	0.062012922	4.425385	4.0416517	618000	-2.2351743e-10	0.4495939	1.7864035e-05	-0.00039502978	0.009065923	0.0001482409	0.0020898439	624.0	3399.261069059372
309	2000.0	4.1059475	0.7457083	6.398871	1.7390715	4.1325946	0.07243342	4.430644	4.0374923	620000	3.5762787e-10	0.42409718	0.00017101887	-6.8217516e-05	0.009199768	0.00044889722	0.0037519531	624.0	3410.2732441425323
310	2000.0	4.1058393	0.78419405	6.184112	1.5976039	4.1064334	0.061060496	4.3882565	4.025939	622000	8.046627e-10	0.43723384	4.038078e-05	-1.4871359e-05	0.009092396	7.737549e-05	0.00092578126	624.0	3421.321079015732
311	2000.0	4.175891	0.76474184	6.267816	1.4674395	4.117056	0.06582769	4.4245024	4.021814	624000	-8.3446505e-10	0.43315074	0.00021895666	-0.000100046396	0.008990528	0.0004924845	0.00481543	624.0	3432.4110145568848
312	2000.0	4.159026	0.7592596	6.6122794	2.2040904	4.120001	0.060452048	4.4175262	4.0365696	626000	-5.960465e-11	0.44161475	0.0001028913	-0.00017297268	0.009059343	0.00015781366	0.001881836	624.0	3443.4791765213013
313	2000.0	4.200207	0.7962513	6.4854383	1.4033974	4.1569915	0.06869376	4.4489055	4.064352	628000	-1.1771918e-09	0.45801973	0.0003593414	-0.00081807375	0.009000693	0.0004542859	0.0049804687	624.0	3454.554989337921
314	2000.0	4.0545807	0.7597957	6.353407	1.426241	4.1727595	0.058852088	4.437668	4.0977545	630000	-1.1324883e-09	0.43302408	-1.20699415e-05	-0.0047343373	0.008886186	5.3439755e-05	0.0004716797	624.0	3465.6477949619293
315	2000.0	4.1408443	0.7893857	6.735361	2.0590234	4.099247	0.059778683	4.354784	4.0240474	632000	2.384186e-10	0.45243868	0.00029716152	-0.001083374	0.008802083	0.00042564754	0.0037333984	624.0	3476.7564675807953
316	2000.0	4.100373	0.75514466	6.625381	1.900942	4.124411	0.062483653	4.405008	4.05249	634000	-5.960465e-11	0.3969295	0.000108513865	0.00068950653	0.008968171	0.00021590455	0.002875	624.0	3487.8676166534424
317	2000.0	4.1958423	0.7693586	6.6689463	2.0412054	4.142806	0.07424213	4.4536138	4.049555	636000	9.536744e-10	0.4396143	0.00027228065	-0.0010402501	0.009142573	0.00043683525	0.00453125	624.0	3499.0233314037323
318	2000.0	4.1397557	0.76540035	6.800745	2.1200192	4.175697	0.06668446	4.460166	4.099539	638000	-5.3644184e-10	0.43846726	6.0981038e-05	-0.00026753545	0.009028657	0.0001828835	0.002176758	624.0	3510.139245033264
319	2000.0	4.1462946	0.75143725	6.3227124	1.9170945	4.1549973	0.06847935	4.4485593	4.072098	640000	-1.9669533e-09	0.42596164	0.00019626634	-0.00019437075	0.008940206	0.00040901848	0.0042148437	624.0	3521.279000520706
320	2000.0	4.0900393	0.76743007	6.341345	1.9454955	4.163696	0.05845843	4.4427676	4.1045504	642000	0.0	0.43705022	1.1408091e-05	-0.0010921955	0.0088751465	0.00015176636	0.002279297	624.0	3532.43532204628
321	2000.0	4.2142606	0.76778406	6.6679115	2.1170025	4.1394157	0.07206263	4.4706097	4.0495567	644000	-1.013279e-09	0.4484339	0.0004872472	-0.0015956461	0.008703753	0.00058488915	0.0037070313	624.0	3543.5785009860992
322	2000.0	4.125056	0.7390828	6.247199	2.3627386	4.1877813	0.06023784	4.439097	4.117831	646000	7.748604e-10	0.43722895	3.551336e-05	-0.001658529	0.009020804	8.209238e-05	0.000875	624.0	3554.6839373111725
323	2000.0	4.144224	0.7542054	6.2082777	1.782007	4.1297073	0.06412488	4.418419	4.0544353	648000	5.6624416e-10	0.43996257	0.0001760871	-0.00028452277	0.009133957	0.00037854415	0.003930664	624.0	3565.7985553741455
324	2000.0	4.118819	0.75877947	6.289821	1.6805276	4.138387	0.06383258	4.38914	4.0505614	650000	7.748604e-10	0.4392289	0.000450727	0.00020328164	0.008876715	0.00052758626	0.0033242188	624.0	3576.939512014389
325	2000.0	4.14135	0.80117583	6.125455	1.8005797	4.147696	0.063398525	4.4220004	4.0708156	652000	-2.9802324e-10	0.4664831	0.00021875734	0.00017404556	0.008753755	0.0003659028	0.0024609375	624.0	3588.082753419876
326	2000.0	4.123521	0.73233324	6.3930836	2.0976286	4.159964	0.07267613	4.4588842	4.0681734	654000	-4.768372e-10	0.42497736	0.0004451578	-0.0015217066	0.008541833	0.0007042798	0.004008789	624.0	3599.1545073986053
327	2000.0	4.1471577	0.7144137	6.2494245	2.3407001	4.1292515	0.060230896	4.411598	4.0532837	656000	5.960465e-11	0.41033983	3.7982525e-05	-0.00032648444	0.00860281	9.7432334e-05	0.00094726565	624.0	3610.2307102680206
328	2000.0	4.087391	0.74390566	6.8245773	2.1149073	4.1445055	0.053238623	4.371586	4.0703273	658000	1.192093e-10	0.42313296	3.420651e-05	-0.001378864	0.008597152	7.838809e-05	0.0007861328	624.0	3621.2911450862885
329	2000.0	4.2049417	0.80315214	6.468214	1.7456347	4.1083765	0.06193554	4.385076	4.035354	660000	2.384186e-10	0.4915217	8.6214066e-05	-0.0052868724	0.0084107565	8.0567595e-05	0.0011728515	624.0	3632.340342283249
330	2000.0	4.1448545	0.7846227	6.933129	1.7284702	4.192921	0.072222814	4.5019093	4.098613	662000	-2.9802324e-10	0.45417055	0.00033265274	-0.00038412213	0.008482471	0.0005116897	0.0052177734	624.0	3643.4201900959015
331	2000.0	4.1647596	0.7567411	6.546937	1.765617	4.184172	0.06362519	4.450646	4.110423	664000	-4.4703484e-11	0.4329141	0.00036715664	0.00052565336	0.0084799165	0.0006532677	0.0055605466	624.0	3654.4458096027374
332	2000.0	4.183113	0.757274	6.1543856	1.7517459	4.153218	0.06845518	4.446642	4.061334	666000	-2.8312208e-10	0.43591908	0.0003005989	-0.00039756298	0.008352277	0.00042164078	0.0030996094	624.0	3665.48447060585
333	2000.0	4.132322	0.7475937	6.454042	1.9394058	4.1899343	0.0618516	4.4902635	4.117127	668000	-5.6624416e-10	0.42267928	0.0003636979	-0.001888901	0.0084363045	0.00048584663	0.0049003907	624.0	3676.488449573517
334	2000.0	4.118408	0.76458025	6.2003107	2.0483358	4.153348	0.07078881	4.438783	4.0589933	670000	4.768372e-10	0.42672288	0.00013085568	-0.00012555718	0.008566451	0.00027038148	0.0030683593	624.0	3687.4821434020996
335	2000.0	4.0921	0.7402631	6.274427	1.964679	4.1525955	0.06715924	4.426779	4.063618	672000	-5.3644184e-10	0.42600346	0.00013919217	-0.00092345476	0.008542729	0.00027912518	0.0038320313	624.0	3698.4836847782135
336	2000.0	4.145504	0.75991875	6.5963144	1.7605729	4.1083484	0.066906065	4.404737	4.0259676	674000	-8.940697e-11	0.43247658	3.7794416e-05	-0.00019472837	0.008629643	7.2309536e-05	0.00084375	624.0	3709.4970047473907
337	2000.0	4.1221843	0.75891644	6.2296247	1.9433081	4.121671	0.06401336	4.4076915	4.0443277	676000	2.4586916e-10	0.4396096	6.807345e-05	-0.00014278293	0.008687944	0.00020698711	0.0028232422	624.0	3720.5048413276672
338	2000.0	4.127278	0.76157516	6.252344	1.9178505	4.1301484	0.070739545	4.4153633	4.038481	678000	-2.384186e-10	0.4327769	0.00012981772	-0.00011217594	0.008686429	0.00022787298	0.0034033202	624.0	3731.545598268509
339	2000.0	4.1373215	0.7160345	6.0847545	2.2356346	4.123513	0.06707948	4.394925	4.035301	680000	-7.748604e-10	0.41397262	8.0941856e-05	-4.518032e-05	0.008549848	0.00013944195	0.0012626953	624.0	3742.5657544136047
340	2000.0	4.1984663	0.7387872	6.1641145	2.154901	4.124601	0.06699927	4.397683	4.0385623	682000	5.960465e-11	0.43326402	1.9769728e-05	-0.0019533932	0.008474819	5.2486983e-05	0.0005634766	624.0	3753.610123872757
341	2000.0	4.204842	0.7180092	6.31657	2.2857425	4.1600447	0.06427431	4.409171	4.076943	684000	4.917383e-10	0.40988037	0.00010922101	-0.0006199777	0.008557006	0.00010877487	0.0016318359	624.0	3764.671125650406
342	2000.0	4.1072273	0.7684354	6.2992725	1.7203404	4.181918	0.061925802	4.4512634	4.110179	686000	0.0	0.44172126	6.2469546e-05	-0.00217247	0.008440395	0.00012846351	0.0014814453	624.0	3775.7607386112213
343	2000.0	4.190715	0.75976795	6.2653875	1.7072842	4.1524	0.05901828	4.4041348	4.0758977	688000	-2.384186e-10	0.4560554	2.2066952e-05	-6.136298e-05	0.008485561	5.6128694e-05	0.0006689453	624.0	3786.817214488983
