Epoch	EpLen	AvgRet	StdRet	MaxRet	MinRet	AvgVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
230	2000.0	4.1516957	0.7745549	6.358756	1.8511984	4.135182	0.061385866	4.4129753	4.0564613	462000	-1.4901162e-10	0.42153028	-2.597651e-05	-0.0003182888	0.013313831	8.3512416e-05	0.0008574219	624.0	2126.72323513031
231	2000.0	4.126173	0.7527918	6.5597014	1.8630764	4.143825	0.06376712	4.442858	4.06551	464000	-3.2782557e-10	0.4175846	6.531021e-05	0.00028711557	0.01304725	0.00019023757	0.0022753906	624.0	2135.9555308818817
232	2000.0	4.1587954	0.74199986	6.644727	1.3104795	4.1287622	0.068533815	4.450767	4.0410514	466000	-5.960465e-11	0.42543915	0.00018158549	0.00029608607	0.013256082	0.00040110492	0.0042490233	624.0	2145.1978290081024
233	2000.0	4.109887	0.73580843	6.8356447	1.5361477	4.115538	0.06752759	4.4417214	4.0204816	468000	1.0430813e-10	0.4136564	2.3999395e-05	-0.00031718612	0.013340725	0.000103570965	0.0010917969	624.0	2154.4607446193695
234	2000.0	4.15146	0.7684203	6.1830473	1.9071923	4.107336	0.06945378	4.4312825	4.0322905	470000	-2.384186e-10	0.44994238	0.00013224942	-0.0011095405	0.013269684	0.00022413573	0.0027861327	624.0	2163.73042678833
235	2000.0	4.145015	0.73185104	6.235964	2.0909958	4.129556	0.06675099	4.427224	4.0385537	472000	-1.3113023e-09	0.41651613	3.857833e-05	-0.00032749772	0.013105065	0.0001905113	0.0022607422	624.0	2173.020045042038
236	2000.0	4.1850376	0.7465227	6.7103677	2.1600266	4.1342163	0.071972884	4.4315042	4.028031	474000	-3.5762787e-10	0.42525095	5.2670897e-05	-0.0009569824	0.013126312	0.00016755301	0.002274414	624.0	2182.2711338996887
237	2000.0	4.1345453	0.6988364	6.3861833	2.0497127	4.1596007	0.05627151	4.4343705	4.0827074	476000	-1.0728837e-09	0.38620973	0.00011215902	-0.00068220496	0.0130511625	0.00023639668	0.0026367188	624.0	2191.509061574936
238	2000.0	4.088792	0.7585419	6.860867	2.0395706	4.126471	0.06456659	4.4365845	4.0375433	478000	-5.960465e-10	0.42290005	3.984571e-06	-0.00038561225	0.012876585	0.00011169358	0.0014199219	624.0	2200.736258506775
239	2000.0	4.157233	0.76041025	6.380441	2.066933	4.120897	0.07016539	4.458761	4.030283	480000	2.9802324e-10	0.4345172	6.834565e-05	-0.00052028894	0.012885909	0.00025239584	0.0038076171	624.0	2209.970829963684
240	2000.0	4.123067	0.75958765	6.231034	2.1831415	4.1479306	0.06596673	4.444168	4.0546713	482000	3.5762787e-10	0.43345132	0.0001347244	0.00075668097	0.012808219	0.00034531543	0.0048251953	624.0	2219.1961212158203
241	2000.0	4.1645193	0.78515345	6.686247	2.0499108	4.11318	0.07483705	4.455948	4.022856	484000	3.5762787e-10	0.4440685	6.2009516e-05	-0.00022426248	0.013051689	0.00016634999	0.0023027344	624.0	2228.4126460552216
242	2000.0	4.1838107	0.7535659	6.8798413	2.1927826	4.143299	0.06650682	4.4520807	4.0558434	486000	-8.940697e-11	0.4246031	0.00011721752	-0.00045323372	0.012846264	0.00020200702	0.0028564453	624.0	2237.6540529727936
243	2000.0	4.1294045	0.75031126	6.5518174	2.0157816	4.173845	0.068327054	4.4936867	4.081636	488000	1.192093e-09	0.4170943	3.2856347e-05	-0.0016869605	0.012873739	0.000118821765	0.00165625	624.0	2246.861896753311
244	2000.0	4.131197	0.7790148	6.4667144	2.1136332	4.14122	0.0692875	4.489362	4.0559635	490000	-5.960465e-11	0.43507528	0.00010857338	0.0005156696	0.012904204	0.00020946951	0.0030673828	624.0	2256.0438849925995
245	2000.0	4.166915	0.7700891	6.484386	1.9637493	4.1696863	0.06961537	4.499827	4.0787754	492000	-1.7881394e-10	0.45280948	7.8262216e-05	-0.00033935905	0.012927732	0.00020416852	0.0022539063	624.0	2265.2273828983307
246	2000.0	4.120663	0.764073	6.803546	1.9278171	4.145044	0.07105586	4.4826474	4.0534472	494000	-1.3113023e-09	0.43865317	6.9405854e-05	-0.001101017	0.01291432	0.00018547801	0.0023154297	624.0	2274.4135258197784
247	2000.0	4.142591	0.7183224	6.7768884	2.0737207	4.1208405	0.07500908	4.419264	4.0199156	496000	-6.5565114e-10	0.40975022	4.5306715e-05	1.14142895e-05	0.012859498	0.00017726993	0.0024384765	624.0	2283.539968252182
248	2000.0	4.097928	0.73486596	6.049175	2.1853156	4.1682916	0.0604114	4.4253054	4.084148	498000	-3.5762787e-10	0.40170926	0.00011248164	-0.0022248924	0.012817296	0.00021768105	0.0034824219	624.0	2292.667695045471
249	2000.0	4.11549	0.77414525	6.3456693	1.6935847	4.132277	0.07149526	4.478547	4.040062	500000	-5.6624416e-10	0.42531037	0.00012909685	-0.00031462312	0.012697511	0.0002655251	0.0030107421	624.0	2301.8010659217834
250	2000.0	4.146651	0.7039143	6.1852098	1.8703883	4.11981	0.0696676	4.448163	4.0315604	502000	2.6822092e-10	0.40951142	0.00019881998	-0.0003530383	0.012641787	0.00040479863	0.0047421874	624.0	2310.962105035782
251	2000.0	4.19005	0.7580583	6.543689	1.8487576	4.1240406	0.06258452	4.421748	4.037464	504000	-4.768372e-10	0.4359092	4.745126e-05	-0.0009881556	0.012535176	0.00019073824	0.0026445312	624.0	2320.19296503067
252	2000.0	4.1817837	0.7874941	6.70657	1.9490652	4.1493435	0.074951805	4.4891834	4.047195	506000	2.2351743e-10	0.44825092	2.0351932e-05	-0.00043168664	0.012610579	7.8309306e-05	0.0010214844	624.0	2329.376078605652
253	2000.0	4.1403084	0.770924	6.0699406	1.3180563	4.1643105	0.06885288	4.505946	4.068859	508000	-5.6624416e-10	0.44474623	4.4435208e-05	-0.00037109852	0.012810175	0.00020078321	0.0023164062	624.0	2338.5779814720154
254	2000.0	4.097357	0.7895507	6.7472496	1.6985161	4.1284027	0.06136799	4.4608808	4.0503387	510000	-5.960465e-11	0.44504282	-1.6182184e-05	-0.0008678436	0.01261957	7.625235e-05	0.0008173828	624.0	2347.770759344101
255	2000.0	4.108838	0.7441623	6.5160875	2.0198295	4.119479	0.06743494	4.4457026	4.025792	512000	-5.960465e-10	0.4238523	1.7577173e-05	4.3213367e-05	0.012671059	0.00012634994	0.0018798828	624.0	2356.975266456604
256	2000.0	4.1093197	0.7767292	6.4083385	2.047092	4.0858808	0.065787554	4.3771305	3.9854562	514000	-1.4901161e-09	0.4468994	8.1231e-06	-0.00042769313	0.012652948	9.0741494e-05	0.0013671875	624.0	2366.18891787529
257	2000.0	4.154034	0.7855964	6.565981	1.4161264	4.0936465	0.069914624	4.3958473	3.9898956	516000	1.5497208e-09	0.43554837	-1.2581469e-05	-0.001159817	0.012546875	8.447004e-05	0.0012695312	624.0	2375.389355659485
258	2000.0	4.1117544	0.71151745	6.2404213	2.0356126	4.1206675	0.067901686	4.439374	4.0415006	518000	-8.3446505e-10	0.41220394	3.2621563e-05	-2.8818846e-05	0.012790141	0.00013926039	0.0018339844	624.0	2384.5907504558563
259	2000.0	4.133936	0.7380822	6.095951	1.9895924	4.096118	0.0685287	4.403554	4.001238	520000	5.3644184e-10	0.4039954	0.000111533765	-0.0003308952	0.012532611	0.00023407578	0.003725586	624.0	2393.794100522995
260	2000.0	4.1138487	0.70474035	6.1470637	1.9941332	4.092079	0.06401877	4.416668	4.0131574	522000	2.6524067e-09	0.40945813	5.821136e-05	0.0009915829	0.0124534555	0.00020792976	0.002303711	624.0	2403.0580534934998
261	2000.0	4.2044744	0.7500305	6.358442	1.6877502	4.071595	0.061966643	4.361959	3.9928122	524000	-2.384186e-10	0.42897663	0.00011770416	-0.0046291947	0.012504153	0.00023635008	0.0026494141	624.0	2412.2459502220154
262	2000.0	4.0556293	0.7582237	6.15217	2.0669734	4.1266274	0.06512108	4.4120007	4.0401473	526000	-2.2500755e-09	0.4216889	0.00016346388	-0.0022672117	0.0125692105	0.00022436073	0.0020117187	624.0	2421.47794008255
263	2000.0	4.1133785	0.79387844	6.7239633	1.7715439	4.0812716	0.06758393	4.406104	3.983747	528000	3.5762787e-10	0.44539198	-1.0976196e-05	-0.0006391704	0.012497031	0.0001050267	0.0012138672	624.0	2430.7033519744873
264	2000.0	4.190295	0.73799396	6.3112636	1.9459454	4.0973854	0.07006398	4.429049	4.0137577	530000	5.960465e-11	0.4080479	5.5320208e-05	-0.0017209351	0.012607269	0.00011646056	0.0017763672	624.0	2439.9303920269012
265	2000.0	4.1495667	0.7265652	6.559439	1.8495566	4.117312	0.0668091	4.410497	4.023504	532000	-4.768372e-10	0.41247445	0.0002187049	-0.000395298	0.012435014	0.00037727345	0.005180664	624.0	2449.135760784149
266	2000.0	4.133402	0.7567516	6.2904444	1.3670379	4.1233034	0.06550553	4.4163885	4.0490685	534000	-2.9802324e-10	0.41699404	5.9170965e-05	-0.00029149652	0.012415885	0.0001641018	0.0020507812	624.0	2458.3091218471527
267	2000.0	4.1553698	0.75830686	6.625592	1.5371034	4.1265726	0.06611791	4.3787737	4.024901	536000	-4.1723253e-10	0.4358212	0.000322355	-0.00075542927	0.0123323435	0.00049999246	0.0045712893	624.0	2467.4793372154236
268	2000.0	4.1871653	0.76394373	6.5750957	1.9065464	4.1411586	0.07254782	4.4686246	4.038685	538000	-3.5762787e-10	0.44041178	3.6450507e-05	-0.00093340874	0.012403212	0.00018046303	0.0021044922	624.0	2476.6419706344604
269	2000.0	4.141413	0.78152853	6.394022	1.8108748	4.1691027	0.065869726	4.48744	4.0759096	540000	-1.9073487e-09	0.45437008	0.000109764995	-0.00012814999	0.012269111	0.00020384432	0.0018457031	624.0	2485.791245698929
270	2000.0	4.1200113	0.7797909	6.5230093	1.9983655	4.18565	0.074711464	4.543448	4.084792	542000	-8.940697e-10	0.4359228	5.5021603e-05	-0.0017943084	0.012316978	0.00010603447	0.0013925781	624.0	2494.9710133075714
271	2000.0	4.133811	0.7422264	6.360633	1.6953012	4.1636715	0.069143414	4.458713	4.078414	544000	-3.2782557e-10	0.40529364	0.00012792688	9.119511e-05	0.012428194	0.0002531328	0.002629883	624.0	2504.154417514801
272	2000.0	4.0975194	0.7275198	6.337295	2.122402	4.106151	0.06664307	4.427248	4.0219455	546000	-4.768372e-10	0.40411317	5.2508476e-05	-0.00022983551	0.012508439	0.00016559669	0.0018046875	624.0	2513.337200164795
273	2000.0	4.126773	0.79841423	6.6327753	2.1082625	4.103658	0.06225069	4.3883286	4.0178576	548000	-2.6822092e-10	0.45311144	5.586529e-05	-0.0010399222	0.012429489	0.00016519526	0.0019941407	624.0	2522.525643348694
274	2000.0	4.1534843	0.78771126	6.080573	1.4328234	4.143528	0.07163126	4.475935	4.060442	550000	-1.192093e-10	0.42925557	1.244855e-05	-0.00047633052	0.012193749	9.9693025e-05	0.0011669922	624.0	2531.709309577942
275	2000.0	4.1726384	0.7359272	6.1607537	1.5388273	4.14496	0.073336124	4.480848	4.0418773	552000	5.960465e-10	0.4208679	2.8202177e-05	-0.0007430315	0.012427031	9.6791344e-05	0.0014375	624.0	2540.922111272812
276	2000.0	4.1326995	0.74978876	6.0027933	1.9998926	4.167029	0.061059397	4.4301567	4.0827017	554000	-1.192093e-10	0.42853758	9.137345e-05	-0.0003633201	0.012278471	0.00027171752	0.002885742	624.0	2550.125874519348
277	2000.0	4.179664	0.7310541	6.4386635	2.231781	4.164151	0.06749022	4.45278	4.0680637	556000	-5.960465e-10	0.427673	5.1524403e-05	0.0010493994	0.012502534	0.00018301056	0.0023671875	624.0	2559.332802772522
278	2000.0	4.119359	0.7629607	6.3937387	2.1357453	4.190251	0.059774026	4.4722967	4.114393	558000	1.3113023e-09	0.44077116	3.912449e-06	-0.0034604073	0.01226231	0.0001322979	0.0013349609	624.0	2568.5721130371094
279	2000.0	4.1684885	0.7532124	7.0560503	1.8949411	4.1159353	0.06152845	4.4042883	4.0347133	560000	-1.3709069e-09	0.44042853	6.1228486e-05	-0.0015524924	0.012277604	0.0002144833	0.0030136718	624.0	2577.783805847168
280	2000.0	4.1281433	0.74307746	6.513319	1.4213911	4.1580043	0.06601211	4.4649677	4.0716805	562000	0.0	0.40825117	4.955405e-05	-0.00028070807	0.012126874	0.000118094744	0.0014492187	624.0	2587.039906978607
281	2000.0	4.0852757	0.72691023	6.0946693	2.149329	4.157415	0.06713423	4.4633217	4.062596	564000	3.874302e-10	0.4256787	1.8555105e-05	-0.0017239451	0.012001563	0.00013747338	0.0021738282	624.0	2596.271474123001
282	2000.0	4.144699	0.76344955	6.3478646	1.8155248	4.1213202	0.06398568	4.4268055	4.0471916	566000	2.384186e-10	0.4370439	8.313358e-05	-0.0004402697	0.011972744	0.00018237015	0.0020263672	624.0	2605.505272626877
283	2000.0	4.1735735	0.75441104	6.2659016	1.9585843	4.131909	0.07125019	4.4607215	4.047678	568000	1.3709069e-09	0.43070525	9.341585e-05	-0.0007649064	0.011953721	0.00019482749	0.002548828	624.0	2614.7349741458893
284	2000.0	4.1420727	0.7439942	6.2488413	2.2076538	4.156313	0.06251766	4.459648	4.087268	570000	6.5565114e-10	0.41606522	0.00012959576	-0.00036162138	0.0117900865	0.00030666465	0.003654297	624.0	2623.986051797867
285	2000.0	4.1514034	0.75395226	6.8369384	1.9787469	4.158059	0.06284742	4.4659815	4.079523	572000	3.874302e-10	0.41525674	3.383339e-05	-0.00019094348	0.011651395	0.00016575963	0.0022373046	624.0	2633.193162202835
286	2000.0	4.052087	0.7547292	6.392761	1.5731506	4.1481485	0.06471373	4.4270077	4.0654407	574000	-6.8545347e-10	0.42956132	2.6610469e-05	-0.0030708313	0.011679788	0.00010888558	0.0018330078	624.0	2642.386758327484
287	2000.0	4.0913696	0.7414952	6.1897345	1.9007366	4.1004367	0.06431858	4.4004602	4.016416	576000	2.0861626e-10	0.42281416	5.014542e-05	-0.00015830994	0.011749735	0.00015420753	0.001991211	624.0	2651.57488656044
288	2000.0	4.1223645	0.7662846	6.6444893	2.0044878	4.107824	0.06441699	4.4343657	4.020284	578000	-1.6093255e-09	0.44776446	0.0001634521	-0.00015246868	0.01177172	0.00032731018	0.0038007812	624.0	2660.793582201004
289	2000.0	4.159655	0.75272596	6.334529	1.5666751	4.1133103	0.06268326	4.4581084	4.029784	580000	1.3411046e-10	0.43242007	8.445806e-05	-0.0012671053	0.011736539	0.00016332418	0.0025898437	624.0	2670.016415119171
290	2000.0	4.116288	0.734012	6.7673745	1.8625599	4.1394067	0.06973367	4.496261	4.0496716	582000	-4.0233136e-10	0.40703806	0.0001073913	-0.00038576126	0.01157633	0.0002267311	0.0029882812	624.0	2679.2671282291412
291	2000.0	4.095806	0.75226694	6.833988	1.9310249	4.1218114	0.06805537	4.449232	4.024671	584000	-1.3485552e-09	0.4349673	0.00012309242	-5.748868e-05	0.011754367	0.00018839796	0.0033759766	624.0	2688.5119853019714
292	2000.0	4.1798816	0.7606966	6.703172	2.1336312	4.1219273	0.06759365	4.437146	4.025274	586000	3.874302e-10	0.4305046	3.063551e-05	-0.00092205405	0.0114648845	0.00010816988	0.0013076172	624.0	2697.723652124405
293	2000.0	4.119197	0.7786908	6.5186424	1.8021791	4.1553235	0.056656882	4.420207	4.069591	588000	5.960465e-11	0.44540113	-4.0061415e-05	-0.0013204515	0.011629793	7.51098e-05	0.0006357422	624.0	2706.9179899692535
294	2000.0	4.119953	0.7578054	6.436297	1.713108	4.1330404	0.07127674	4.4566097	4.028821	590000	4.1723253e-10	0.42515883	4.0753643e-05	-7.9751015e-05	0.011548161	0.00012395642	0.0021855468	624.0	2716.1282675266266
295	2000.0	4.1496773	0.7564614	6.3291225	2.0725296	4.1459618	0.0639094	4.465972	4.0686326	592000	1.192093e-10	0.42040536	2.7089774e-05	4.8071146e-05	0.011571296	0.00014261088	0.0016376954	624.0	2725.3613629341125
296	2000.0	4.1452293	0.7691481	6.162572	2.1401138	4.156187	0.06673084	4.4580927	4.0631633	594000	6.92904e-10	0.4200235	0.00014499966	-0.000687778	0.0115257725	0.0002839143	0.0039697266	624.0	2734.5860245227814
297	2000.0	4.1949234	0.7661243	6.6849313	2.080063	4.147973	0.060862925	4.4382954	4.069767	596000	-5.960465e-10	0.44041207	0.00015853996	-0.0013012886	0.011542045	0.00028429567	0.0029189454	624.0	2743.814854860306
298	2000.0	4.1436887	0.73500544	6.5626044	1.9922708	4.166197	0.066867165	4.4376864	4.075829	598000	-3.7252906e-11	0.4194668	0.00013549709	-0.0009356737	0.011341919	0.0003341288	0.004006836	624.0	2753.060225725174
299	2000.0	4.223155	0.7908327	6.8138456	1.9297981	4.150905	0.061996356	4.4449096	4.063698	600000	0.0	0.44804487	0.00014686454	-0.0006955862	0.011348345	0.00029381	0.0032734375	624.0	2762.2880544662476
300	2000.0	4.142206	0.7764316	6.805132	2.0730858	4.1872516	0.06392467	4.5171657	4.1132507	602000	-7.1525574e-10	0.45576352	0.0002046491	-0.00067579746	0.011506567	0.0002648257	0.0034228517	624.0	2771.545347213745
301	2000.0	4.129255	0.7333488	6.8933444	1.6597717	4.1334476	0.06708956	4.4743166	4.054309	604000	1.4901162e-10	0.42100486	-2.488257e-05	2.9802322e-05	0.0114248535	4.809306e-05	0.0006757812	624.0	2780.7922053337097
302	2000.0	4.1187134	0.79240185	7.319043	1.992133	4.1222377	0.07284653	4.4564114	4.028553	606000	1.4305115e-09	0.4656801	0.000119364326	-0.00026255846	0.011527226	0.00030002298	0.0036630859	624.0	2790.050749540329
303	2000.0	4.1515055	0.759571	6.428325	2.1966035	4.1186824	0.076016255	4.4429016	4.0242677	608000	5.066395e-10	0.4178922	6.509149e-05	-0.0002784133	0.0116486875	0.00016587065	0.0020605468	624.0	2799.3057935237885
304	2000.0	4.1645517	0.76951927	6.337243	2.0997684	4.128426	0.063006766	4.4498377	4.0403605	610000	-8.940697e-11	0.4307527	1.2725279e-05	-0.0004852414	0.011377923	0.00013769364	0.0019433594	624.0	2808.5489666461945
305	2000.0	4.092498	0.71621937	6.5126486	2.3086474	4.1403527	0.06809942	4.459332	4.0470414	612000	1.5199185e-09	0.40492848	4.196284e-05	-0.00064885616	0.011555292	0.00012836454	0.001459961	624.0	2817.786494731903
306	2000.0	4.1109357	0.774675	6.4054003	1.629147	4.127966	0.06681462	4.4182	4.045105	614000	7.748604e-10	0.44469583	5.3318443e-05	-0.00039222836	0.011553894	0.00013885493	0.001944336	624.0	2827.007928133011
307	2000.0	4.135001	0.7426503	6.435917	1.8435043	4.1137743	0.068990596	4.4217	4.0187554	616000	3.5762787e-10	0.41357216	9.603912e-05	-0.00068214536	0.011601727	0.00022524812	0.0025966796	624.0	2836.1898465156555
308	2000.0	4.1095715	0.7806467	6.5865536	1.783007	4.1291385	0.062390674	4.4228034	4.02934	618000	1.3411046e-10	0.4430806	0.00021266792	-0.00024074316	0.011724219	0.00034070006	0.0040810546	624.0	2845.3671979904175
309	2000.0	4.1231194	0.7390174	6.5365415	1.9142779	4.1106563	0.07902257	4.4583836	4.0024204	620000	2.384186e-10	0.42238238	0.000115089126	-0.00049206614	0.011666627	0.00030766558	0.0034082031	624.0	2854.554182291031
310	2000.0	4.0984697	0.7530188	6.036647	1.9843748	4.105195	0.07020974	4.425984	4.016567	622000	-7.748604e-10	0.42776394	5.417413e-05	-0.00024059415	0.011546701	0.000106039035	0.0011708984	624.0	2863.743698120117
311	2000.0	4.172615	0.7709785	6.6650023	1.9612064	4.1028733	0.06125685	4.387398	4.021684	624000	-2.9802324e-10	0.43145713	6.9348906e-05	-0.0006469786	0.011576066	0.00029832384	0.0035722656	624.0	2872.947832584381
312	2000.0	4.1337757	0.77477854	6.7090235	2.0311718	4.137734	0.0692727	4.446503	4.0402517	626000	-4.1723253e-10	0.44788888	0.00022561695	-0.00029215217	0.011631127	0.0005187848	0.0056728516	624.0	2882.15189576149
313	2000.0	4.210367	0.77932984	6.899237	1.4259678	4.130495	0.057563417	4.4002123	4.0572066	628000	2.026558e-09	0.44096336	9.658337e-06	-0.002763927	0.011582151	0.00011862645	0.0013632813	624.0	2891.3684628009796
314	2000.0	4.061444	0.75575316	6.142389	1.7531077	4.1675644	0.06600036	4.464651	4.0768847	630000	1.4901161e-09	0.42380667	0.00012007374	-0.0038847327	0.011459832	0.00024750992	0.0037333984	624.0	2900.586532354355
315	2000.0	4.144688	0.77507126	6.7625637	2.2335877	4.0956144	0.06533445	4.4040337	4.010718	632000	8.940697e-10	0.4399192	1.1594832e-05	-0.0014070868	0.011530248	7.205281e-05	0.00071875	624.0	2909.8167147636414
316	2000.0	4.1023374	0.71118593	6.3679748	2.2181761	4.137612	0.060201183	4.4181056	4.054387	634000	6.4074995e-10	0.37116796	6.2780324e-05	-0.0005122423	0.011412753	0.0002147898	0.0028730468	624.0	2919.0587060451508
317	2000.0	4.2006435	0.751704	6.3447466	2.1166224	4.1270676	0.06685723	4.4446764	4.038489	636000	1.7285348e-09	0.42830887	0.0001662984	-0.0022498071	0.011669007	0.00024065624	0.003022461	624.0	2928.3018877506256
318	2000.0	4.148197	0.75649124	6.63963	2.1130018	4.179117	0.06316702	4.486655	4.098913	638000	-1.9669533e-09	0.43791956	0.00017608033	-0.0003296137	0.0114937425	0.00033543518	0.0023876952	624.0	2937.5272896289825
319	2000.0	4.1684275	0.7426543	6.575246	1.9191118	4.1595006	0.06982279	4.4514112	4.0662093	640000	1.4901161e-09	0.42029005	0.00013442046	-0.00059357285	0.011501134	0.00025732128	0.0030097656	624.0	2946.7996809482574
320	2000.0	4.1151094	0.7591667	6.1686025	2.2064404	4.178404	0.06650588	4.481156	4.1044326	642000	5.960465e-10	0.43115765	-2.4181604e-06	-0.0011595786	0.011423948	9.40607e-05	0.0015205079	624.0	2956.0719821453094
321	2000.0	4.209104	0.75307757	6.6801205	2.120853	4.1548777	0.06457392	4.4534802	4.0627117	644000	-3.5762787e-10	0.43305713	-3.059745e-06	-0.001232624	0.011292068	8.754025e-05	0.00082714844	624.0	2965.337574481964
322	2000.0	4.1093388	0.7392241	6.7486563	2.134283	4.184209	0.061800383	4.461838	4.1086125	646000	1.15484004e-10	0.42836112	0.000116739524	-0.002330035	0.0114142215	0.00026414578	0.0031503907	624.0	2974.612641096115
323	2000.0	4.1441145	0.76837534	6.268919	1.7778751	4.135123	0.069676	4.4586368	4.0301967	648000	8.3446505e-10	0.4480473	9.235546e-05	-0.00048410892	0.011310048	0.00020292144	0.0022089845	624.0	2983.889335632324
324	2000.0	4.1235075	0.7675295	6.4559984	2.032639	4.1453714	0.06737158	4.435891	4.0464134	650000	-7.1525574e-10	0.43430644	4.2994263e-05	-0.0004634261	0.011372196	0.00012677771	0.0011523437	624.0	2993.1585297584534
325	2000.0	4.1426253	0.7933035	6.8214564	2.044266	4.1317434	0.062252153	4.426797	4.0534453	652000	-2.9802324e-10	0.46069863	1.6107546e-05	-0.00017094612	0.011390451	0.00010637666	0.001625	624.0	3002.4256258010864
326	2000.0	4.1060357	0.7244629	6.1431108	2.026683	4.143588	0.06461251	4.442718	4.0621233	654000	-7.1525574e-10	0.41954002	1.4563799e-06	-0.0013714135	0.011282602	9.853717e-05	0.0012724609	624.0	3011.6902158260345
327	2000.0	4.1357584	0.69835424	6.0166965	2.3457763	4.1035466	0.06131954	4.384097	4.021089	656000	4.917383e-10	0.39950654	3.9177703e-05	-0.0010403097	0.011229567	0.00016598709	0.0024345703	624.0	3020.96262383461
328	2000.0	4.0907784	0.73324007	6.8579783	2.2095191	4.131004	0.06494377	4.4051075	4.0342035	658000	1.192093e-10	0.41478866	6.4353946e-05	-0.0008806586	0.011364916	0.00022333079	0.0033183594	624.0	3030.223886013031
329	2000.0	4.19833	0.7878079	6.954644	1.9823266	4.099766	0.058391407	4.367522	4.02525	660000	-1.3113023e-09	0.4731932	0.00014901448	-0.0050421655	0.0111325085	0.00015774074	0.0014248047	624.0	3039.467789173126
330	2000.0	4.1632533	0.7745997	6.9335203	1.9757713	4.1647778	0.069063544	4.4790363	4.08656	662000	4.768372e-10	0.4439749	9.497226e-06	-9.3728304e-05	0.011039773	0.000118815835	0.0015292969	624.0	3048.6917128562927
331	2000.0	4.170287	0.7431211	6.1406183	1.5374155	4.153639	0.07273097	4.46336	4.06059	664000	-1.7881394e-10	0.42029366	2.6732684e-07	-0.0004593134	0.011035204	7.5752316e-05	0.00097070314	624.0	3057.8918895721436
332	2000.0	4.183487	0.7573793	6.2492514	1.7519749	4.178205	0.06030539	4.482013	4.1010637	666000	1.7881394e-10	0.43033403	6.305122e-05	-0.00027745962	0.011211292	0.00016662666	0.0017939453	624.0	3067.1087651252747
333	2000.0	4.124426	0.74908876	6.287782	1.9380431	4.1927896	0.06987727	4.547107	4.1008244	668000	5.2154064e-10	0.41374588	0.00013527772	-0.0028003752	0.011030246	0.00026514544	0.003158203	624.0	3076.3418629169464
334	2000.0	4.132269	0.78053516	6.3041835	2.047367	4.1387258	0.06939107	4.428484	4.0479245	670000	8.3446505e-10	0.43422246	0.00029835748	-0.00035580993	0.011094366	0.00038777094	0.0040214844	624.0	3085.578842163086
335	2000.0	4.0979614	0.729246	6.2509823	2.1608496	4.1308722	0.073106825	4.445395	4.0380225	672000	5.3644184e-10	0.41152942	0.00014001955	-0.00058460236	0.011028802	0.00027401806	0.0026757813	624.0	3094.820160627365
336	2000.0	4.153465	0.75447285	6.33659	1.7898369	4.1108904	0.06869917	4.423384	4.012729	674000	2.1457673e-09	0.43496096	1.1507307e-05	-0.00012549758	0.011106099	0.0001052029	0.0010849609	624.0	3104.061302423477
337	2000.0	4.1194234	0.7582136	6.2722487	1.9211453	4.125838	0.069974564	4.471783	4.0274024	676000	-1.9073487e-09	0.43843633	5.8000438e-05	-0.00016400218	0.011051779	0.00014726144	0.0022685546	624.0	3113.3127794265747
338	2000.0	4.1451488	0.75828445	6.326899	2.007334	4.1402655	0.0712513	4.457043	4.0413804	678000	-1.192093e-10	0.42341998	2.6184442e-05	-4.515052e-05	0.01108175	0.00010678928	0.0011738281	624.0	3122.5778448581696
339	2000.0	4.1241226	0.71640104	6.0632014	2.2316155	4.1467724	0.0663275	4.4354877	4.0579853	680000	-1.4901162e-10	0.4182681	4.93846e-05	-0.00041872263	0.011063675	0.00019214033	0.00253125	624.0	3131.8751389980316
340	2000.0	4.1863546	0.7478644	6.178151	1.9048973	4.126522	0.06983145	4.47067	4.038767	682000	-1.013279e-09	0.4387642	3.1385367e-05	-0.0014635623	0.011099572	0.00014351442	0.0019658203	624.0	3141.1762216091156
341	2000.0	4.189343	0.7343759	6.3861895	1.970309	4.1666255	0.06710378	4.4601374	4.07369	684000	-8.046627e-10	0.41185763	9.7246535e-05	-0.00029549003	0.011020615	0.0001414187	0.0020742188	624.0	3150.465903043747
342	2000.0	4.1067305	0.7680207	6.0996413	1.7199329	4.168097	0.07079184	4.478875	4.079865	686000	-3.5762787e-10	0.437001	0.000105447	-0.0022105873	0.011006362	0.00019588097	0.0021894532	624.0	3159.7580950260162
343	2000.0	4.1847925	0.738498	6.265096	1.7081374	4.1348677	0.06990495	4.4481354	4.034515	688000	2.9802324e-10	0.43715116	0.00011705351	-0.00047448277	0.010989535	0.00029396237	0.0037783203	624.0	3169.0539906024933
344	2000.0	4.1157985	0.73033494	6.4326525	1.9710176	4.1641955	0.06349019	4.4758377	4.0800524	690000	-5.3644184e-10	0.41895258	5.3538683e-06	-0.00097581744	0.010881537	0.00010996653	0.0014580078	624.0	3178.3513326644897
345	2000.0	4.1710596	0.799714	6.2836547	1.5536702	4.1485834	0.06671226	4.4716926	4.0634847	692000	-9.834766e-10	0.44608498	5.0408544e-05	-0.00037670135	0.010895975	0.00016725351	0.0016953124	624.0	3187.65767621994
