Epoch	EpLen	AvgRet	StdRet	MaxRet	MinRet	AvgVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
115	2000.0	5.863179	1.2633524	9.656543	2.0768886	5.8629613	0.0922861	6.1430845	5.7813005	232000	5.960465e-10	1.1732475	0.00013131757	-0.0004632473	0.017236464	0.0002662771	0.003364746	624.0	1223.442548751831
116	2000.0	5.847896	1.2236909	9.112682	1.9366567	5.880749	0.0923607	6.162529	5.812104	234000	-1.9147992e-09	1.1182643	0.00018254526	-0.0005787611	0.016894316	0.00041427853	0.006611328	624.0	1233.7363369464874
117	2000.0	5.8613124	1.2415334	10.2100725	1.9784219	5.862416	0.09311562	6.1429915	5.7857947	236000	-6.3329936e-10	1.1389282	4.0914124e-06	-4.9233437e-05	0.016585344	0.00012059783	0.0009555664	624.0	1244.1767356395721
118	2000.0	5.9325814	1.2073951	9.982441	2.0184507	5.8554726	0.08912315	6.1267157	5.774647	238000	-1.2814999e-09	1.0786425	1.3759301e-05	-0.00070381165	0.0164145	2.1996095e-05	0.00034277345	624.0	1254.955209493637
119	2000.0	5.895569	1.221729	9.969398	2.1146934	5.863634	0.09660552	6.14386	5.776887	240000	6.8545347e-10	1.1269947	0.00010116497	0.0010223389	0.016301291	0.00020195011	0.0041157226	624.0	1265.3460147380829
120	2000.0	5.896923	1.2453635	9.995895	1.6529003	5.9193087	0.09723039	6.222651	5.83504	242000	-1.1026859e-09	1.1513019	-2.9027165e-06	-0.00016450882	0.016244095	3.384986e-05	0.0002470703	624.0	1275.7739913463593
121	2000.0	5.789793	1.2326467	10.028536	2.015744	5.9123764	0.101481	6.211942	5.8230886	244000	7.4505807e-10	1.1100547	2.7701558e-06	-0.0030320883	0.016170004	6.694829e-05	0.00011425781	624.0	1286.4784276485443
122	2000.0	5.8131437	1.2413105	10.476969	1.8753235	5.8639216	0.099322274	6.15913	5.784429	246000	8.3446505e-10	1.1521416	4.343793e-06	0.00014472008	0.015895626	3.042839e-06	0.0	624.0	1296.8762564659119
123	2000.0	5.8719664	1.1926893	9.554199	2.05493	5.828187	0.09688259	6.1127567	5.7359824	248000	5.6624416e-10	1.088348	3.315434e-06	-0.00041663647	0.015834372	7.562418e-05	5.6640623e-05	624.0	1307.2536842823029
124	2000.0	5.8581934	1.2193083	10.110954	1.9835042	5.8562226	0.09247736	6.147006	5.7741446	250000	1.192093e-10	1.08672	5.9020226e-06	0.00021243095	0.015795713	9.484483e-05	9.277343e-06	624.0	1317.6789898872375
125	2000.0	5.821516	1.2279954	10.07676	2.4281335	5.861384	0.09703726	6.151815	5.777748	252000	1.9669533e-09	1.0922582	8.887467e-05	-5.722046e-06	0.01547549	6.666222e-05	0.0010820313	624.0	1328.4178259372711
126	2000.0	5.7986207	1.2600071	9.72164	1.9426217	5.855396	0.096306816	6.1285353	5.7688603	254000	-8.940697e-11	1.1374586	-4.4684707e-06	-0.0017199516	0.015435849	5.2295247e-05	0.0	624.0	1338.7006556987762
127	2000.0	5.8337545	1.2375569	9.866347	1.9872571	5.8025966	0.094866484	6.078842	5.718786	256000	8.4936624e-10	1.1157812	1.1672444e-06	-0.00014257431	0.015291641	4.5477987e-05	0.0002915039	624.0	1348.9745285511017
128	2000.0	5.872645	1.1985655	9.492209	2.4591122	5.835828	0.093151174	6.1190434	5.7512207	258000	-1.4156104e-10	1.0805291	0.00010847303	-0.0002361536	0.01499936	0.00030846355	0.0050859377	624.0	1359.3769929409027
129	2000.0	5.8375783	1.2026719	9.511225	2.101471	5.8384	0.09311622	6.1216745	5.7531734	260000	-2.2351743e-10	1.0683159	-4.766494e-06	-0.00015461445	0.014973672	1.1072198e-05	1.171875e-05	624.0	1369.829357624054
130	2000.0	5.8498344	1.2287327	9.55988	2.082074	5.8329053	0.09122082	6.1091485	5.756389	262000	-4.1723253e-10	1.1259117	3.2589276e-05	0.0011765957	0.014629303	0.0001850375	0.0032348633	624.0	1380.604339838028
131	2000.0	5.920823	1.2525301	10.347055	2.303904	5.881021	0.08617178	6.142952	5.804868	264000	3.2782557e-10	1.126205	1.9552335e-06	-0.0002373457	0.014571816	0.00013083698	0.0009453125	624.0	1391.0046195983887
132	2000.0	5.883919	1.251746	9.968996	2.334057	5.882026	0.09052958	6.14096	5.802243	266000	8.3446505e-10	1.1644399	1.8945457e-05	-9.894371e-05	0.014517872	3.8886832e-05	0.0005473633	624.0	1401.7181930541992
133	2000.0	5.896143	1.2101723	9.570957	1.8607329	5.8829713	0.09938263	6.1571455	5.7964554	268000	-4.1723253e-10	1.1116756	5.169452e-06	-0.0007017851	0.014284654	3.457375e-05	2.5878906e-05	624.0	1412.401759147644
134	2000.0	5.813932	1.178301	9.328355	2.42867	5.9037485	0.09530692	6.172359	5.822157	270000	6.258488e-10	1.0672592	-6.2526766e-07	-0.003231287	0.014148234	5.661119e-06	0.0	624.0	1422.785361289978
135	2000.0	5.875408	1.2164613	9.914145	2.038762	5.831267	0.08539599	6.088859	5.7589335	272000	-9.983778e-10	1.0988353	6.925603e-05	4.9948692e-05	0.013840881	7.731472e-05	0.00096875	624.0	1433.1750183105469
136	2000.0	5.8197746	1.2106017	9.60445	2.2387145	5.8262615	0.09174679	6.098327	5.7535667	274000	2.384186e-10	1.0808553	1.454413e-06	4.1604042e-05	0.01385495	3.2889857e-05	0.0	624.0	1443.6313552856445
137	2000.0	5.9145403	1.2466791	11.270609	2.4967096	5.831944	0.08823344	6.089498	5.764209	276000	-4.768372e-10	1.1196536	2.3691238e-05	-0.0012227297	0.013830569	0.00011614159	0.0012255859	624.0	1454.3649878501892
138	2000.0	5.8567057	1.2282367	10.134088	2.0610902	5.8592806	0.09717472	6.141335	5.770762	278000	5.960465e-10	1.1147765	-3.12531e-06	0.0010950565	0.013560049	2.0156673e-05	0.0	624.0	1464.6753981113434
139	2000.0	5.851686	1.2116227	11.063541	2.5814865	5.897115	0.09897814	6.1790233	5.804257	280000	2.6822092e-10	1.1113764	4.809423e-05	-0.00080907345	0.013636228	0.00014970843	0.0020527344	624.0	1475.1175744533539
140	2000.0	5.88774	1.2420304	10.466927	2.142834	5.8486676	0.08286699	6.0953007	5.77813	282000	-1.3411046e-10	1.1271809	4.585229e-05	-0.00080406666	0.013307932	5.6721357e-05	0.0008100586	624.0	1485.9225492477417
141	2000.0	5.856966	1.2303569	10.007388	2.5995796	5.867608	0.09206661	6.137267	5.7889633	284000	-8.940697e-11	1.1111513	2.5045276e-06	0.00013768673	0.013325263	5.892481e-05	0.00034814453	624.0	1496.3373532295227
142	2000.0	5.7469196	1.211987	9.629088	1.6682348	5.8574095	0.09385214	6.1399374	5.7733297	286000	7.3015693e-10	1.115764	1.9024626e-05	-0.0044840574	0.013344013	6.726876e-05	0.00061279297	624.0	1506.7398946285248
143	2000.0	5.82887	1.2160541	9.900947	2.399964	5.7552423	0.093049906	6.0350113	5.67007	288000	2.384186e-10	1.0946991	1.1237264e-06	-0.0018367767	0.013240729	7.3042655e-05	5.3710937e-06	624.0	1517.148101091385
144	2000.0	5.920571	1.2094681	10.187302	1.901454	5.815326	0.08906757	6.0865703	5.7335668	290000	-7.1525574e-10	1.1123136	3.4254583e-05	-0.005126357	0.013114092	0.00012106003	0.0023510742	624.0	1527.8630940914154
145	2000.0	5.903759	1.2211281	9.561282	1.6211361	5.886664	0.08578839	6.1442842	5.811389	292000	4.693866e-10	1.1162612	-3.572926e-07	-0.0007725954	0.013005855	3.7365226e-05	0.0	624.0	1538.2627472877502
146	2000.0	5.80945	1.1971327	9.545112	2.0530746	5.9094915	0.09278908	6.1777434	5.817223	294000	-7.748604e-10	1.0890675	-4.943371e-06	-0.0054479837	0.012836572	2.5113384e-05	0.0	624.0	1549.1196765899658
147	2000.0	5.908596	1.1706152	10.46658	2.0229871	5.8349066	0.09228535	6.1236324	5.764078	296000	-3.129244e-10	1.0817844	4.418507e-06	-0.0019009113	0.012752281	6.527e-05	0.00030126952	624.0	1559.9504623413086
148	2000.0	5.871945	1.2512246	10.174358	1.5071776	5.858926	0.08913753	6.123329	5.7776065	298000	-7.1525574e-10	1.1273836	6.005615e-07	-0.0006650686	0.0126092695	5.7495323e-05	0.00012890625	624.0	1570.6485335826874
149	2000.0	5.8697386	1.2223213	10.506339	2.0677514	5.8732066	0.09477152	6.154504	5.7896223	300000	-2.9802324e-11	1.1362929	3.3549815e-05	0.0010634661	0.012615327	3.838664e-05	0.00070117187	624.0	1580.8846135139465
150	2000.0	5.8827305	1.1852823	9.39427	2.3576932	5.8954296	0.077241845	6.128206	5.8261795	302000	1.3038517e-09	1.0588732	2.9192664e-05	0.0003707409	0.012691809	0.0001514906	0.0027143555	624.0	1591.1753225326538
151	2000.0	5.8256807	1.2183815	9.80033	2.218912	5.8591795	0.08597413	6.123937	5.7926087	304000	1.4156104e-10	1.120851	3.0881092e-06	-0.00032675266	0.012281094	5.679023e-05	0.0	624.0	1601.619517326355
152	2000.0	5.831831	1.2137376	9.557709	2.2809505	5.8517785	0.10839457	6.1707096	5.7560573	306000	-5.066395e-10	1.100269	0.00017429618	-0.0003633499	0.012315911	0.00033324832	0.0058520506	624.0	1612.4588050842285
153	2000.0	5.9222755	1.2637942	9.903553	1.6953051	5.852456	0.09816763	6.139181	5.7727885	308000	1.6391278e-09	1.1357095	4.3972133e-05	-0.0011390448	0.011884419	0.00018648095	0.0028901368	624.0	1623.276181936264
154	2000.0	5.835372	1.1943237	9.479471	2.3726232	5.882783	0.111962885	6.2078075	5.790312	310000	5.820766e-10	1.1115401	5.63107e-05	-0.00048303604	0.011962934	9.2773385e-05	0.00091748044	624.0	1634.0555803775787
155	2000.0	5.809218	1.2035887	10.002368	2.119088	5.8772297	0.08660954	6.134313	5.80362	312000	-3.2782557e-10	1.1345903	-1.3225675e-06	-0.00016760826	0.011836799	0.000107316635	0.0013320312	624.0	1644.789316892624
156	2000.0	5.8451047	1.2226225	9.651578	2.4062967	5.8221307	0.09246318	6.1109667	5.7482414	314000	-5.960465e-11	1.1133158	-5.094871e-06	-0.00039362907	0.011740213	8.858568e-06	0.0	624.0	1655.243224143982
157	2000.0	5.867282	1.2102369	9.44729	2.6218019	5.845792	0.10005195	6.145465	5.75921	316000	-3.5762787e-10	1.1176305	3.7427246e-05	-0.000104904175	0.011669162	3.6535337e-05	0.00082958984	624.0	1666.0409712791443
158	2000.0	5.8674226	1.190718	10.096117	2.4868453	5.870255	0.10236719	6.17757	5.783554	318000	-4.768372e-10	1.0741686	2.9199691e-05	-8.428097e-05	0.011647826	0.00010557418	0.00062353513	624.0	1676.3783195018768
159	2000.0	5.8583565	1.2022347	10.362065	2.4983785	5.862102	0.09901338	6.164991	5.780126	320000	-6.8545347e-10	1.0850005	-9.84177e-06	-0.00010454655	0.011535673	8.340325e-05	0.00072021486	624.0	1686.6582553386688
160	2000.0	5.8308525	1.2260948	9.517885	2.404718	5.8570976	0.10022895	6.1476164	5.76241	322000	0.0	1.1050758	2.5597813e-06	-0.000715971	0.011446348	0.000112879396	0.0015102539	624.0	1696.9353222846985
161	2000.0	5.8436604	1.2154384	9.441848	1.4805776	5.8353324	0.09151733	6.1212444	5.758913	324000	-3.5762787e-10	1.1368784	3.39424e-05	0.00022006035	0.011309083	3.476566e-05	0.0005878906	624.0	1707.3149440288544
162	2000.0	5.797767	1.1977961	9.7453985	2.5220828	5.853283	0.10429615	6.1522136	5.7581377	326000	-1.3411046e-10	1.0879633	1.1557147e-05	0.00093221664	0.011274606	5.0745453e-05	0.00034326172	624.0	1718.0736343860626
163	2000.0	5.84739	1.2420993	10.18727	1.4560317	5.862897	0.08067057	6.0975413	5.79143	328000	2.9802324e-11	1.1163248	1.8788853e-05	-0.00045597553	0.01115001	0.000106677355	0.0011479493	624.0	1728.5674359798431
164	2000.0	5.8099575	1.2605428	11.255347	1.9974473	5.8669276	0.08913957	6.133986	5.785499	330000	-3.2782557e-10	1.1499988	-1.8016726e-05	-0.00025451183	0.010971033	5.7327135e-05	5.859375e-06	624.0	1739.3123207092285
165	2000.0	5.8704653	1.1890122	9.801336	2.7022088	5.8207355	0.109677345	6.138928	5.727682	332000	2.0861626e-10	1.1103979	0.00011029691	1.1086464e-05	0.010926489	0.00026099337	0.004236328	624.0	1749.6197338104248
166	2000.0	5.8727603	1.1613833	9.499865	2.1602724	5.8152757	0.095604785	6.1045814	5.7290573	334000	4.7124926e-10	1.0728852	-3.6577399e-06	-0.00065255165	0.0107546495	3.3163004e-05	5.6640623e-05	624.0	1759.977210521698
167	2000.0	5.868374	1.1821271	10.349584	2.28984	5.8262863	0.0848676	6.0844693	5.750362	336000	-4.768372e-10	1.0594918	-1.1867285e-07	-0.00021374226	0.010622585	8.617801e-06	0.0	624.0	1770.7013473510742
168	2000.0	5.8238482	1.2442943	10.201967	1.9193807	5.880945	0.079417184	6.107065	5.7975683	338000	1.4901162e-10	1.1225187	4.661705e-05	-0.001603365	0.010489188	5.7598107e-05	0.0007880859	624.0	1781.0586566925049
169	2000.0	5.917412	1.2141161	9.867793	1.8862933	5.843859	0.096806325	6.1272035	5.766337	340000	1.3411046e-10	1.1134282	-8.572682e-06	-0.0012000799	0.010283309	2.687639e-05	0.0	624.0	1791.572027683258
170	2000.0	5.8449965	1.1775806	9.825815	2.507779	5.877528	0.08432501	6.124718	5.7979836	342000	-1.7881394e-10	1.0627086	-9.069264e-06	0.00045478344	0.010293481	1.29276405e-05	1.0253906e-05	624.0	1802.3160781860352
171	2000.0	5.8187847	1.1955298	9.58269	2.5021832	5.8882866	0.081900686	6.1437817	5.8119483	344000	-6.8545347e-10	1.0995939	-6.014616e-06	-0.0012491941	0.010252729	1.3807134e-05	0.0	624.0	1812.6436831951141
172	2000.0	5.8731112	1.2029431	9.430345	1.7973783	5.8419023	0.09910925	6.13584	5.7581363	346000	3.7625433e-10	1.0770018	-1.4668957e-05	-0.00032031536	0.010198047	1.4953177e-05	3.6621095e-05	624.0	1822.9822158813477
173	2000.0	5.8169346	1.1882213	10.323863	2.0246012	5.850553	0.09902927	6.125308	5.7603498	348000	-7.3015693e-10	1.0844902	5.989209e-06	8.106232e-06	0.010066051	2.7853957e-05	0.0	624.0	1833.3295323848724
174	2000.0	5.8549504	1.2278221	10.864622	2.4745686	5.8503995	0.08666955	6.104501	5.7690616	350000	2.9802324e-11	1.0977669	-3.3056738e-06	0.0003733635	0.010156541	2.3329567e-05	4.3457032e-05	624.0	1843.756513595581
175	2000.0	5.867381	1.1982832	10.475733	2.382294	5.885851	0.09140982	6.167568	5.816127	352000	-2.0414592e-09	1.0894397	8.5967265e-05	-8.761883e-05	0.009829345	0.00018695192	0.0032402345	624.0	1854.6058773994446
176	2000.0	5.8884478	1.1845094	9.426075	2.4979167	5.8836336	0.09927755	6.175362	5.796724	354000	1.1324883e-09	1.0719036	4.8747454e-05	-0.00021874905	0.009801403	0.00014816425	0.0031362304	624.0	1865.0285410881042
177	2000.0	5.77321	1.1819499	9.609702	2.7304568	5.892056	0.090108804	6.1562567	5.813112	356000	2.6077032e-10	1.0825422	3.0143614e-05	-0.0051244497	0.009640034	3.8696646e-05	0.0005834961	624.0	1875.8303878307343
178	2000.0	5.7969832	1.1907737	9.704202	2.4389126	5.8058043	0.09543257	6.085761	5.7213974	358000	-4.768372e-10	1.0843577	-3.1232687e-06	-0.00011610985	0.009624771	2.2959084e-05	4.785156e-05	624.0	1886.656904220581
179	2000.0	5.8760366	1.2250702	10.144885	1.9468323	5.8183303	0.09243728	6.087203	5.7375746	360000	3.5762787e-10	1.1333165	2.4893701e-05	-0.00060355663	0.00943791	3.0958563e-05	0.0006396484	624.0	1897.4031035900116
180	2000.0	5.8374963	1.2216376	10.348317	2.5784016	5.8546333	0.09819203	6.149883	5.772637	362000	1.1771918e-09	1.107897	3.78041e-06	0.00018334389	0.009467823	8.416797e-06	0.0	624.0	1907.8326659202576
181	2000.0	5.905671	1.1945804	11.064872	2.3625307	5.8606052	0.09887696	6.149916	5.77457	364000	7.0221723e-10	1.0791032	3.1985288e-05	-0.00047671795	0.009363407	0.00016511625	0.0031499024	624.0	1918.2294902801514
182	2000.0	5.8141727	1.2295732	10.375873	2.1215	5.8878236	0.08915231	6.1533155	5.802482	366000	5.066395e-10	1.1285597	1.4327467e-05	-0.001871109	0.009283656	7.079713e-05	0.00059375	624.0	1928.5728063583374
183	2000.0	5.8442645	1.2409276	10.447707	2.074922	5.8456244	0.1117882	6.183418	5.741629	368000	1.4901162e-11	1.117578	4.405944e-05	-0.00030457973	0.009357811	6.81301e-05	0.00077978516	624.0	1938.8809387683868
184	2000.0	5.9029827	1.2096695	9.154961	2.0554533	5.8505783	0.10391031	6.152778	5.7603335	370000	2.4586916e-10	1.1246687	3.7550183e-07	-0.0010392666	0.009326574	4.1836684e-05	0.00029492186	624.0	1949.2014808654785
185	2000.0	5.9168015	1.1853374	9.498024	2.093508	5.8986344	0.08921736	6.1697683	5.8209906	372000	-7.748604e-10	1.1084601	-3.3000113e-06	-0.00047314167	0.009607947	1.3841324e-05	4.296875e-05	624.0	1959.534588098526
186	2000.0	5.8610563	1.2401245	9.512508	2.3771055	5.9127526	0.087798215	6.164905	5.8352413	374000	5.103648e-10	1.1335948	1.5049715e-05	-0.00056266785	0.009438309	8.794976e-05	0.0018852539	624.0	1969.9792051315308
187	2000.0	5.8333416	1.2031815	9.538157	1.9733891	5.8697243	0.096338876	6.136405	5.7758427	376000	-3.2782557e-10	1.116508	4.891235e-05	0.002108097	0.009268068	0.00011969241	0.0015415039	624.0	1980.7388203144073
188	2000.0	5.8760962	1.2478764	10.165208	2.200092	5.805458	0.08310495	6.0484085	5.732502	378000	-9.387732e-10	1.15979	-1.9378365e-06	-0.0019240379	0.009210082	1.2780981e-05	0.0	624.0	1991.144793510437
189	2000.0	5.799885	1.203026	9.441979	2.2004132	5.831978	0.09392336	6.110909	5.751497	380000	1.0058284e-10	1.0670426	8.418604e-05	-0.0006598234	0.009272556	0.00024861877	0.0035083008	624.0	2001.9294984340668
190	2000.0	5.8700166	1.2236254	9.993031	2.095601	5.803788	0.09115494	6.077305	5.7246294	382000	-3.2037498e-10	1.1308397	1.3473631e-06	-0.0013743639	0.009283584	6.0426164e-06	0.0	624.0	2012.6851079463959
191	2000.0	5.8054323	1.2038178	9.723197	2.351587	5.832755	0.104639135	6.1406703	5.750977	384000	-7.450581e-11	1.1186364	0.00024739586	0.00027918816	0.009132463	0.00038215195	0.0050981445	624.0	2023.1355304718018
192	2000.0	5.8808813	1.2505602	10.063685	2.0925128	5.844562	0.09928442	6.1352334	5.7568793	386000	1.192093e-09	1.1543674	0.00017385073	6.508827e-05	0.009030376	0.00019262441	0.0015991211	624.0	2033.9489409923553
193	2000.0	5.845393	1.1987864	9.288621	2.575994	5.840357	0.099458456	6.1322885	5.7590585	388000	2.384186e-10	1.1093494	7.137135e-06	-0.00018131733	0.009031099	3.8451064e-05	0.0	624.0	2044.6688072681427
194	2000.0	5.887247	1.2191025	10.053781	2.612528	5.8174	0.10391837	6.121332	5.727386	390000	-4.200265e-10	1.122565	1.1264387e-05	-0.0011612177	0.008911843	7.0471746e-05	0.0004658203	624.0	2055.016981601715
195	2000.0	5.8447685	1.2171872	9.795897	2.3150053	5.8633795	0.098412104	6.127723	5.769194	392000	-4.917383e-10	1.1285175	8.501964e-05	0.00015866756	0.008717238	0.00016261575	0.0027685547	624.0	2065.737255334854
196	2000.0	5.879122	1.2285082	10.680177	2.558463	5.853762	0.08323834	6.101872	5.780625	394000	-4.0233136e-10	1.1392105	-4.6865642e-07	0.00043952465	0.008677877	1.1361235e-05	0.0	624.0	2076.189299106598
197	2000.0	5.887107	1.1777434	9.492289	2.425281	5.880017	0.09306991	6.1550736	5.800095	396000	1.1324883e-09	1.072656	1.3494373e-05	0.00036621094	0.008566801	0.00012945465	0.0020112304	624.0	2086.9541234970093
198	2000.0	5.8188496	1.1641235	9.366035	2.0696356	5.901797	0.086336106	6.1557612	5.823065	398000	3.2782557e-10	1.0429306	2.8346421e-05	-0.0010607243	0.008583951	0.00013720695	0.0023779296	624.0	2097.4150235652924
199	2000.0	5.8509502	1.2335244	10.364567	2.099722	5.883834	0.0898848	6.1556516	5.811239	400000	-1.3113023e-09	1.134123	3.6972226e-05	0.00018143654	0.008599901	0.00011918162	0.0021757812	624.0	2108.230090856552
200	2000.0	5.9172187	1.2152181	10.147245	2.4876347	5.885194	0.08358429	6.1413274	5.8110194	402000	1.0244549e-10	1.1053171	4.0057492e-07	0.00033295155	0.008556312	1.26068435e-05	2.4414062e-06	624.0	2119.021306037903
201	2000.0	5.8944683	1.2126926	10.010085	1.5659739	5.9325624	0.09225437	6.2125626	5.8516784	404000	-4.0233136e-10	1.116367	7.419817e-05	-7.414818e-05	0.008457646	0.00017718766	0.0032177735	624.0	2129.8211994171143
202	2000.0	5.850543	1.2432317	10.247892	2.1410296	5.9153404	0.081820466	6.177923	5.8469143	406000	1.4901162e-11	1.1430618	0.00015698146	-5.51939e-05	0.008364442	0.0002502043	0.0034086914	624.0	2140.56374835968
203	2000.0	5.866764	1.2005707	10.063773	2.1791005	5.914405	0.08378607	6.180593	5.8439574	408000	-1.4901162e-11	1.1268646	1.0879547e-05	-0.0022212267	0.008409808	4.1790463e-05	3.90625e-06	624.0	2150.9718091487885
204	2000.0	5.8917646	1.2259365	9.436949	1.8948025	5.8603354	0.09633297	6.1458225	5.7713833	410000	0.0	1.0964953	-1.8156172e-06	0.00048017502	0.008312247	6.9234884e-06	0.0	624.0	2161.7252068519592
205	2000.0	5.8585396	1.2158046	9.4379635	2.535778	5.845418	0.10117667	6.139497	5.754016	412000	1.5944244e-09	1.0751343	-8.86725e-06	-0.00011920929	0.0081635155	1.4753912e-05	2.4902343e-05	624.0	2172.168721437454
206	2000.0	5.908847	1.2185034	10.3396435	2.2016058	5.867015	0.09684638	6.1558723	5.7821617	414000	8.046627e-10	1.0991249	5.4562094e-07	0.0002952814	0.0082271835	1.8256259e-06	0.0	624.0	2182.92174243927
207	2000.0	5.801315	1.2466058	9.797287	1.7408304	5.8589945	0.092466004	6.141355	5.7766204	416000	4.0978196e-10	1.1560221	6.336815e-05	0.0002951622	0.008246737	5.479777e-05	0.00081347657	624.0	2193.3663733005524
208	2000.0	5.8474917	1.2190588	9.909234	2.454653	5.864042	0.1004205	6.177415	5.788317	418000	1.9073487e-09	1.1352903	7.19716e-05	0.00014400482	0.008211073	0.00012281312	0.0015483398	624.0	2204.1619424819946
209	2000.0	5.870335	1.1698858	9.531337	2.0357578	5.8359675	0.10378309	6.1463723	5.7451334	420000	1.5087426e-10	1.0640944	0.00012631927	0.0011658669	0.00816869	0.0002031226	0.0033730469	624.0	2214.9376962184906
210	2000.0	5.864267	1.1666524	9.28005	2.4840958	5.893007	0.094438575	6.174421	5.8075123	422000	2.6822092e-10	1.05092	6.733015e-06	-9.2983246e-05	0.008168781	7.384473e-05	0.00077734375	624.0	2225.7639973163605
211	2000.0	5.8376303	1.2403762	9.936152	2.4319282	5.8885345	0.08747031	6.158949	5.8173194	424000	-6.5565114e-10	1.1293964	6.8225985e-05	-0.00032818317	0.008130412	0.0001221061	0.00265625	624.0	2236.5215532779694
212	2000.0	5.9398155	1.2538872	9.437468	1.8164208	5.8774557	0.101639174	6.177871	5.7954626	426000	-1.192093e-10	1.1095425	9.0856614e-05	0.00015103817	0.007964539	0.00011571292	0.0010566406	624.0	2246.899477481842
213	2000.0	5.8545456	1.1987823	10.847018	2.0365405	5.8798766	0.10798329	6.191821	5.786275	428000	-5.960465e-11	1.1038187	2.8361621e-05	-0.0010313988	0.007949926	9.560063e-05	0.0019980469	624.0	2257.3439648151398
214	2000.0	5.9081955	1.1862383	9.339366	1.9256295	5.8336096	0.0879187	6.1002593	5.7553988	430000	2.6822092e-10	1.0798422	-7.650555e-06	-0.0010979176	0.00786069	8.021602e-05	0.00089746097	624.0	2268.1493010520935
215	2000.0	5.809152	1.2386664	9.970182	2.382875	5.861368	0.097326785	6.1477017	5.7745266	432000	4.842878e-10	1.1116688	6.8968535e-07	3.1113625e-05	0.007800026	8.318071e-05	0.00095654296	624.0	2278.9410576820374
216	2000.0	5.881981	1.1421903	9.146921	2.5859318	5.8643184	0.094663724	6.1386294	5.782646	434000	5.960465e-11	1.0583442	0.00011129866	-7.665157e-05	0.007856579	0.0002160355	0.0034384765	624.0	2289.672245979309
217	2000.0	5.861104	1.1951687	9.17639	2.0802467	5.8665032	0.0975584	6.1598115	5.7822447	436000	-4.768372e-10	1.1038439	4.4875876e-05	0.00021457672	0.0077490592	0.00014254397	0.0025795898	624.0	2300.108633995056
218	2000.0	5.8967466	1.2717357	9.601224	2.5724394	5.846776	0.09631814	6.127268	5.7674255	438000	-1.8626452e-10	1.1681268	3.880188e-06	-8.833408e-05	0.007683704	1.1603343e-05	6.8359377e-06	624.0	2310.8420419692993
219	2000.0	5.7946634	1.1762829	9.341453	2.0103006	5.8657236	0.10276062	6.168574	5.7806034	440000	-6.0349703e-10	1.0927178	8.0557775e-06	-0.001920104	0.0075774416	6.2346124e-05	0.00061523437	624.0	2321.1860229969025
220	2000.0	5.8993764	1.2587303	10.457	2.589844	5.8202634	0.088833556	6.1000576	5.749852	442000	3.2037498e-10	1.1572	2.7702803e-05	-0.0012959242	0.007488837	3.1838692e-05	0.00049267575	624.0	2331.6124505996704
221	2000.0	5.8612375	1.2562637	11.12926	2.4385555	5.8500495	0.10086888	6.1549616	5.7632093	444000	-2.9802324e-11	1.1349415	2.451101e-05	0.0002859831	0.007500928	0.00010133191	0.001862793	624.0	2342.365526199341
222	2000.0	5.9138637	1.2352775	10.534842	2.0110595	5.8299313	0.10494845	6.142943	5.738956	446000	-4.768372e-10	1.1251488	4.7760313e-06	-0.0016093254	0.007550011	5.507346e-05	0.0003071289	624.0	2352.8441150188446
223	2000.0	5.899748	1.2730403	9.915445	2.0516484	5.859873	0.09573844	6.1469765	5.7776814	448000	5.3644184e-10	1.1475568	3.0282738e-06	-0.0006071329	0.007411499	1.5864181e-05	0.00013183594	624.0	2363.6558504104614
224	2000.0	5.7498746	1.2031686	9.575511	1.5485122	5.8979497	0.10690558	6.198157	5.8051167	450000	3.4272674e-10	1.0943394	3.7644197e-05	-0.008937836	0.0074279117	5.627927e-05	0.00066992186	624.0	2374.2551307678223
225	2000.0	5.8513613	1.234536	10.144039	1.7108229	5.79998	0.08646171	6.0550566	5.7214737	452000	-6.8545347e-10	1.1245854	3.0533232e-05	-0.0013748407	0.0073043513	0.00013380943	0.0022631837	624.0	2384.440417766571
226	2000.0	5.843257	1.1850969	9.753757	2.4147177	5.836307	0.10453707	6.142469	5.7465553	454000	-2.1457673e-09	1.0718471	0.00011669578	-0.0003285408	0.0074139945	0.00024814846	0.0036464843	624.0	2394.710574388504
227	2000.0	5.760994	1.2357451	9.4039955	1.8266306	5.8507223	0.08255967	6.1104975	5.7748995	456000	-4.5634807e-10	1.114151	8.449513e-05	-0.0037959814	0.0073458594	0.00016514529	0.0027226564	624.0	2405.1256136894226
228	2000.0	5.921455	1.2045592	9.755537	1.8782007	5.7888207	0.105816096	6.0888658	5.7017674	458000	9.2387203e-10	1.1060412	1.096219e-06	-0.00684464	0.007381149	1.0769476e-05	0.0	624.0	2415.572902441025
229	2000.0	5.845632	1.188523	9.591142	2.3114445	5.8424487	0.08429926	6.0983	5.7670555	460000	6.5565114e-10	1.0829716	1.8514694e-07	-0.0003130436	0.0071505383	5.6299952e-05	0.0010546875	624.0	2426.3604946136475
230	2000.0	5.8595934	1.1726158	10.477225	1.7857652	5.8321595	0.08701678	6.0997696	5.75051	462000	-4.768372e-10	1.0488068	9.6431024e-05	-0.00060367584	0.007350863	0.0001667373	0.003321289	624.0	2436.733851671219
